Brand_ID,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications,Z_Carbon_Footprint,Z_Water_Usage,Z_Waste_Production
BRAND-1182,Australia,2022,B,Tencel,1,437.86,4465735.95,16348.92,1,16,316.11,Declining,B Corp,"13,134,322,582,098,500","13,631,982,285,078,300","-1,174,469,936,155,290"
BRAND-1183,Japan,2020,D,Hemp,0,338.1,559210.47,10733.12,0,6,267.42,Declining,Fair Trade,0.6147744232556084,"-1,370,740,452,240,190","-13,698,462,390,637,100"
BRAND-1184,USA,2017,B,Vegan Leather,1,101.27,4559723.49,60725.2,0,7,117.9,Declining,0ne,"-10,438,375,961,130,200","14,289,743,695,902,000",0.36940155556965426
BRAND-1185,France,2017,B,Vegan Leather,0,318.73,4038350.67,4271.97,1,12,198.27,Declining,B Corp,0.4791188271944238,"10,640,973,639,271,800","-1,594,632,662,999,170"
BRAND-1186,France,2017,D,Organic Cotton,1,44.77,2071405.12,62736.31,1,18,49.39,Declining,0ne,"-14,395,289,320,684,600",-0.3124477397976204,0.4393690110599064
BRAND-1187,USA,2017,B,Tencel,1,102.4,1307012.46,14439.26,0,9,100.8,Declining,OEKO-TEX,"-1,035,923,769,393,910",-0.8473994945354071,"-12,409,078,987,985,600"
BRAND-1188,USA,2010,B,Bamboo Fabric,1,436.64,3942443.19,71733.68,0,8,453.71,Declining,Fair Trade,"1,304,888,126,707,800",0.9969775740557353,0.7523917124558167
BRAND-1189,Australia,2022,B,Recycled Pol1ter,0,182.3,3589196.31,87175.08,0,19,416.34,Declining,0ne,-0.4763531898746219,0.749761649308828,"12,896,052,249,972,300"
BRAND-1190,Japan,2014,B,Hemp,0,58.96,1961342.95,76298.18,1,4,30.09,Declining,B Corp,"-13,401,508,779,585,900",-0.3894735330224646,0.9111927977198031
BRAND-1191,Japan,2020,A,Organic Cotton,1,216.95,4829638.49,5711.03,0,4,122.84,Stable,OEKO-TEX,-0.23368584844354068,"16,178,713,991,352,600","-15,445,670,939,861,400"
BRAND-1192,USA,2011,B,Tencel,0,272.2,4675458.74,57966.06,0,20,280.59,Declining,GOTS,0.15325125441554288,"15,099,704,051,519,700",0.27340978727186144
BRAND-1193,Japan,2014,D,Vegan Leather,1,73.51,489648.7,81336.13,1,5,194.12,Stable,OEKO-TEX,"-12,382,516,047,169,600","-14,194,224,881,511,100","10,864,654,294,441,300"
BRAND-1194,USA,2016,C,Organic Cotton,1,39.5,3701472.37,17903.49,0,6,104.4,Stable,OEKO-TEX,"-14,764,367,788,027,100",0.8283368089814039,"-11,203,857,203,334,400"
BRAND-1195,India,2015,C,Hemp,1,62.7,4363314.73,95197.13,0,13,428.03,Stable,Fair Trade,"-1,313,958,212,534,280","12,915,198,696,897,500","15,686,960,884,087,700"
BRAND-1196,UK,2020,B,Tencel,1,102.79,347028.17,87951.72,0,19,127.04,Declining,0ne,"-10,331,924,486,678,400","-15,192,338,897,743,700","13,166,248,930,571,400"
BRAND-1197,Brazil,2021,A,Hemp,0,2.47,4551131.66,83502.95,1,16,316.92,Declining,B Corp,"-17,357,721,800,492,600","14,229,614,723,249,200","11,618,501,085,046,400"
BRAND-1198,China,2012,C,Vegan Leather,0,117.03,934877.0,65230.62,0,10,46.53,Stable,0ne,-0.9334642252341221,"-11,078,343,832,314,200",0.5261472200608517
BRAND-1199,France,2022,D,Organic Cotton,1,196.8,1873245.8,34869.71,0,15,400.12,Stable,OEKO-TEX,-0.37480408595685333,-0.451127349766202,-0.5301230083545757
BRAND-1200,Germany,2013,A,Organic Cotton,1,405.05,4796593.95,45464.19,1,2,81.97,Declining,B Corp,"10,836,511,478,966,100","15,947,455,430,372,900",-0.16153610468328658
BRAND-1201,Japan,2023,C,Bamboo Fabric,0,90.62,1374709.37,85978.84,1,13,209.78,Stable,GOTS,"-11,184,236,620,940,000",-0.8000225602843297,"12,479,874,771,089,200"
BRAND-1202,USA,2017,D,Tencel,0,147.85,4448111.02,87253.14,0,3,442.44,Stable,Fair Trade,-0.7176198540102858,"13,508,636,160,448,700","1,292,320,968,828,040"
BRAND-1203,Australia,2013,B,Organic Cotton,1,39.95,1094586.19,71639.57,0,4,247.67,Growing,OEKO-TEX,"-14,732,852,548,880,200",-0.9960636717776412,0.7491175816344361
BRAND-1204,Japan,2016,B,Vegan Leather,1,355.04,4253298.78,28062.1,0,1,155.92,Stable,Fair Trade,0.7334117901774704,"12,145,264,230,210,600",-0.7669629373838158
BRAND-1205,Japan,2024,B,Bamboo Fabric,1,251.77,2417996.0,36328.9,1,6,339.78,Declining,OEKO-TEX,0.010172068688645711,-0.06988994308602778,-0.47935710724681874
BRAND-1206,China,2010,D,Hemp,1,248.18,1759593.46,9793.65,0,1,172.1,Growing,OEKO-TEX,-0.014970088764098385,-0.5306656837855993,"-14,025,308,388,168,000"
BRAND-1207,India,2018,D,Vegan Leather,0,254.32,1512355.52,9026.87,0,4,479.74,Stable,0ne,0.02803070420521868,-0.7036924235252974,"-1,429,207,472,875,010"
BRAND-1208,USA,2023,D,Recycled Pol1ter,0,414.43,4571818.84,36581.33,0,8,98.65,Growing,Fair Trade,"11,493,429,130,516,900","14,374,391,666,052,100",-0.47057494973708314
BRAND-1209,Brazil,2013,B,Organic Cotton,1,395.08,134998.23,4966.09,1,9,119.2,Declining,Fair Trade,"1,013,827,384,720,050","-16,676,206,998,465,000","-15,704,839,042,515,700"
BRAND-1210,Australia,2016,B,Tencel,1,89.61,4776840.54,81063.55,1,7,233.56,Declining,OEKO-TEX,"-1,125,497,082,435,860","15,809,213,373,711,200","10,769,822,440,303,300"
BRAND-1211,Australia,2017,B,Vegan Leather,1,264.23,846330.27,27705.34,1,14,24.2,Declining,0ne,0.09743426419315583,"-11,698,028,335,692,300",-0.7793747842846329
BRAND-1212,Italy,2014,C,Vegan Leather,1,106.68,3698647.61,84088.81,1,9,151.46,Declining,B Corp,"-10,059,492,752,719,700",0.8263599319157434,"11,822,324,513,270,200"
BRAND-1213,Australia,2015,A,Bamboo Fabric,1,185.34,709471.95,95025.7,1,10,106.71,Stable,Fair Trade,-0.455062894984276,"-1,265,581,616,210,160","15,627,319,587,019,500"
BRAND-1214,USA,2010,A,Hemp,1,102.37,2095794.03,29768.84,1,20,429.5,Stable,OEKO-TEX,"-10,361,338,709,882,200",-0.29537943068978323,-0.7075846562438319
BRAND-1215,France,2020,D,Recycled Pol1ter,0,236.7,136519.58,75604.05,0,9,312.13,Growing,0ne,-0.09536896552106285,"-16,665,559,998,635,500",0.8870436910675324
BRAND-1216,Japan,2024,C,Vegan Leather,0,320.99,2910402.81,18820.7,1,8,322.46,Growing,OEKO-TEX,0.4949464806326414,0.2747155206220302,"-10,884,755,563,691,600"
BRAND-1217,UK,2010,C,Vegan Leather,1,65.86,2201583.25,76397.06,0,15,490.67,Growing,0ne,"-12,918,275,112,666,800",-0.22134401429614367,0.9146328790673557
BRAND-1218,UK,2019,D,Tencel,0,206.2,1754619.57,20107.44,0,7,321.76,Declining,GOTS,-0.30897225307223114,-0.5341466057287438,"-10,437,092,712,442,600"
BRAND-1219,Australia,2019,C,Vegan Leather,1,304.13,3307587.77,72887.64,0,13,356.44,Growing,OEKO-TEX,0.3768693846289463,0.5526810250362897,0.7925385194119413
BRAND-1220,Japan,2010,C,Bamboo Fabric,1,80.2,2319929.28,99195.6,0,2,74.21,Declining,Fair Trade,"-11,913,989,491,852,500",-0.1385208532067232,"1,707,804,725,805,090"
BRAND-1221,USA,2013,C,Vegan Leather,0,82.2,370589.06,87781.6,0,14,101.32,Declining,0ne,"-1,177,392,176,231,070","-15,027,450,613,119,400","13,107,063,388,616,900"
BRAND-1222,Brazil,2021,C,Organic Cotton,1,105.23,2740058.23,94175.5,0,20,215.08,Growing,GOTS,"-10,161,041,856,637,500",0.15550174902318817,"1,533,153,103,911,400"
BRAND-1223,China,2018,A,Vegan Leather,0,221.74,4640509.69,23024.47,0,5,105.85,Declining,B Corp,-0.20013962721829148,"1,485,511,698,779,880",-0.9422244361588
BRAND-1224,China,2011,C,Organic Cotton,1,295.43,4582846.31,55407.09,1,9,240.92,Declining,Fair Trade,0.31593992227828527,"14,451,566,196,048,500",0.18438202669392662
BRAND-1225,India,2023,A,Bamboo Fabric,1,495.8,376822.67,7650.53,1,8,312.73,Stable,0ne,"17,192,084,706,923,000","-14,983,825,382,497,100","-1,477,090,983,816,460"
BRAND-1226,China,2010,C,Bamboo Fabric,0,310.51,4038850.1,26161.21,1,12,455.11,Declining,B Corp,0.42155099035276444,"10,644,468,844,927,900",-0.8330957876341081
BRAND-1227,Italy,2013,A,Organic Cotton,0,344.67,2147504.67,85488.84,1,4,387.77,Growing,GOTS,0.6607866724100732,-0.2591903108117693,"1,230,940,148,424,650"
BRAND-1228,France,2019,B,Bamboo Fabric,0,247.89,1540017.15,73304.89,1,10,326.01,Growing,OEKO-TEX,-0.0170010708424539,-0.684333737496827,0.8070548416435983
BRAND-1229,India,2013,A,Hemp,1,102.06,718909.08,58227.63,0,14,136.88,Growing,OEKO-TEX,"-10,383,049,207,961,200","-12,589,771,450,824,700",0.2825099296472587
BRAND-1230,Germany,2016,C,Organic Cotton,0,211.62,758490.07,92896.16,0,12,142.07,Declining,OEKO-TEX,-0.27101389836641687,"-1,231,276,826,695,370","14,886,442,682,401,100"
BRAND-1231,USA,2012,B,Recycled Pol1ter,0,95.29,3892515.08,67525.45,1,9,421.7,Stable,OEKO-TEX,"-1,085,717,847,246,000",0.9620359380970107,0.6059854267639633
BRAND-1232,Japan,2015,C,Bamboo Fabric,1,109.99,4151160.26,29459.25,0,16,241.64,Declining,0ne,-0.9827680660328182,"11,430,459,086,734,800",-0.7183554368302878
BRAND-1233,USA,2016,B,Tencel,1,453.96,2456570.03,59032.83,1,13,426.55,Growing,Fair Trade,"1,426,186,780,490,960",-0.042894334525621254,0.31052321343618683
BRAND-1234,Japan,2022,D,Vegan Leather,1,277.78,3844776.23,17828.9,0,4,31.56,Growing,OEKO-TEX,0.19233015095769093,0.9286264315527379,"-11,229,807,412,447,900"
BRAND-1235,Brazil,2023,C,Tencel,0,435.28,4710731.66,25695.83,1,13,281.64,Stable,B Corp,"12,953,635,210,989,600","15,346,557,683,640,200",-0.8492865750281609
BRAND-1236,Brazil,2010,C,Tencel,0,81.74,2885264.47,31221.55,0,6,152.23,Growing,0ne,"-11,806,137,340,105,300",0.25712273121168316,-0.657044197360308
BRAND-1237,Japan,2011,B,Vegan Leather,1,74.36,1540436.02,18582.49,1,18,378.57,Stable,OEKO-TEX,"-12,322,987,262,114,400",-0.6840405959568401,"-10,967,629,934,423,800"
BRAND-1238,Italy,2013,D,Recycled Pol1ter,0,121.23,1003972.54,2987.74,1,15,351.84,Growing,GOTS,-0.9040500020303548,"-10,594,786,332,330,400","-16,393,116,240,526,400"
BRAND-1239,Brazil,2014,A,Hemp,1,4.47,172282.99,90449.18,0,16,72.34,Declining,Fair Trade,"-17,217,654,070,950,800","-1,641,527,372,646,080","14,035,126,920,281,900"
BRAND-1240,USA,2010,D,Bamboo Fabric,0,32.17,1585797.72,81843.01,1,6,183.17,Declining,GOTS,"-15,277,716,016,797,600",-0.6522947115668866,"11,041,000,212,063,400"
BRAND-1241,UK,2016,A,Tencel,0,395.95,4970847.82,75687.7,1,7,240.48,Stable,B Corp,"10,199,203,309,551,100","17,166,951,880,356,500",0.8899539136072042
BRAND-1242,India,2022,D,Tencel,1,332.42,1578148.88,97878.24,0,3,129.91,Stable,0ne,0.5749951880657515,-0.6576476677029497,"16,619,731,565,897,600"
BRAND-1243,Australia,2023,B,Tencel,1,211.09,1360469.28,90565.94,0,1,53.61,Growing,Fair Trade,-0.27472569319927326,-0.8099883298838495,"14,075,748,269,203,900"
BRAND-1244,Japan,2018,D,Vegan Leather,1,373.93,4298084.88,95107.72,1,12,172.93,Growing,OEKO-TEX,0.8657057607296529,"12,458,694,801,127,700","15,655,854,727,808,900"
BRAND-1245,Italy,2022,C,Vegan Leather,0,67.36,4233801.42,65174.54,0,16,344.9,Declining,0ne,"-12,813,224,315,510,500","12,008,814,111,174,300",0.5241961706881701
BRAND-1246,Japan,2014,B,Tencel,0,90.85,1045625.53,25036.1,0,20,258.19,Growing,B Corp,"-11,168,128,832,042,700","-10,303,282,485,464,900",-0.8722388896258627
BRAND-1247,Australia,2024,A,Tencel,0,211.85,441713.1,16646.47,0,4,168.09,Declining,B Corp,-0.2694031194766868,"-14,529,696,880,083,300","-11,641,180,327,879,300"
BRAND-1248,Italy,2021,A,Hemp,1,13.4,4500357.55,49155.91,1,18,359.22,Growing,OEKO-TEX,"-16,592,251,658,546,900","13,874,277,726,165,200",-0.033099442947989374
BRAND-1249,Brazil,2012,C,Hemp,0,446.74,3044700.08,66333.96,1,19,448.03,Stable,B Corp,"13,756,223,301,263,900",0.36870198072617916,0.5645329335924909
BRAND-1250,Japan,2020,C,Hemp,1,61.38,1672077.34,60159.58,0,5,282.79,Stable,0ne,"-13,232,026,826,840,400",-0.5919128731056048,0.3497233717933337
BRAND-1251,Brazil,2019,C,Vegan Leather,1,159.15,3620322.59,33253.14,0,15,319.56,Stable,GOTS,-0.6384815868191972,0.7715450323471471,-0.5863642331119867
BRAND-1252,USA,2024,C,Tencel,0,187.1,1551142.42,48330.58,1,11,353.38,Stable,OEKO-TEX,-0.4427369347846021,-0.6765478402481123,-0.061813058831640635
BRAND-1253,Australia,2010,B,Hemp,0,452.43,592529.72,37456.35,1,7,292.57,Declining,Fair Trade,"14,154,715,991,810,200","-1,347,422,343,384,920",-0.4401325955629802
BRAND-1254,India,2013,C,Vegan Leather,0,35.69,2731783.98,5538.47,0,2,71.88,Growing,GOTS,"-15,031,196,812,804,100",0.14971110661089823,"-15,505,705,369,203,400"
BRAND-1255,France,2016,D,Organic Cotton,0,155.05,3897778.21,97680.45,1,13,306.32,Growing,0ne,-0.6671954713752558,0.965719281457363,"16,550,919,501,806,500"
BRAND-1256,USA,2017,C,Recycled Pol1ter,1,364.77,1098000.34,43163.45,0,19,486.45,Declining,0ne,0.8015547405995314,-0.9936743166346469,-0.2415799230446109
BRAND-1257,Brazil,2019,C,Tencel,1,350.08,1528063.8,84894.01,0,9,440.76,Declining,Fair Trade,0.6986749932511161,-0.6926991573812812,"12,102,457,351,159,500"
BRAND-1258,Brazil,2016,D,Hemp,1,391.91,4552549.71,14077.53,1,1,100.33,Stable,Fair Trade,0.991626649587686,"14,239,538,789,445,900","-1,253,492,654,318,890"
BRAND-1259,Australia,2018,C,Recycled Pol1ter,1,349.63,3897992.68,88738.97,1,2,135.46,Declining,B Corp,0.695523469336427,0.9658693759164577,"13,440,136,879,687,500"
BRAND-1260,India,2022,A,Bamboo Fabric,0,332.31,344919.65,10964.79,1,19,324.82,Stable,OEKO-TEX,0.5742248155532718,"-15,207,095,141,921,900","-13,617,863,316,427,200"
BRAND-1261,Australia,2022,B,Hemp,1,10.15,440692.84,23010.05,1,15,66.19,Declining,GOTS,"-16,819,861,719,052,300","-14,536,837,056,930,200",-0.9427261146886515
BRAND-1262,UK,2023,D,Organic Cotton,1,269.85,4048390.12,15855.82,1,10,185.87,Stable,OEKO-TEX,0.13679329619438754,"1,071,123,362,049,800","-11,916,251,152,863,400"
BRAND-1263,Australia,2013,C,Hemp,0,331.38,331374.62,7109.55,1,18,423.54,Growing,Fair Trade,0.5677116661295804,"-1,530,188,853,732,790","-14,959,119,304,932,300"
BRAND-1264,China,2010,C,Vegan Leather,0,404.29,1087511.83,84025.14,1,20,416.42,Stable,OEKO-TEX,"1,078,328,574,174,020","-10,010,145,844,350,700","11,800,173,423,120,700"
BRAND-1265,Japan,2010,D,Vegan Leather,0,177.25,690970.21,15171.77,0,2,325.15,Growing,OEKO-TEX,-0.5117202915839137,"-12,785,298,544,607,800","-12,154,235,340,342,500"
BRAND-1266,India,2023,A,Bamboo Fabric,0,418.35,4625100.24,90885.67,1,9,219.8,Growing,GOTS,"11,767,961,880,418,700","1,474,727,565,508,580","14,186,983,828,392,100"
BRAND-1267,USA,2018,A,Bamboo Fabric,1,273.27,4320747.69,72245.95,1,11,128.67,Stable,0ne,0.16074487794602643,"12,617,297,972,131,300",0.7702138248335543
BRAND-1268,Japan,2015,D,Organic Cotton,1,365.0,2051982.39,75912.84,0,15,70.02,Stable,GOTS,0.8031655194892616,-0.32604052272059925,0.897786639280626
BRAND-1269,UK,2014,B,Tencel,0,371.7,1041896.62,31589.34,1,7,162.83,Growing,OEKO-TEX,0.8500882088857477,"-10,329,378,849,966,400",-0.6442486116117612
BRAND-1270,Japan,2016,C,Organic Cotton,1,326.79,894726.73,98850.48,1,20,112.04,Growing,OEKO-TEX,0.535566122199749,"-1,135,933,105,934,610","16,957,978,399,366,900"
BRAND-1271,USA,2018,B,Hemp,1,297.72,1007955.44,80199.0,1,1,108.18,Declining,B Corp,0.3319776773108158,"-10,566,912,446,885,900","10,469,041,460,426,100"
BRAND-1272,Australia,2014,A,Organic Cotton,1,379.45,4134354.98,31538.09,0,4,228.02,Stable,B Corp,0.9043644540831757,"11,312,849,192,039,300",-0.6460316230302691
BRAND-1273,USA,2014,D,Recycled Pol1ter,1,225.05,1104234.19,39691.27,1,15,57.74,Growing,OEKO-TEX,-0.1769584179791319,-0.9893116256110674,-0.3623786857200208
BRAND-1274,Italy,2021,B,Organic Cotton,0,332.64,3551747.61,67324.0,1,7,267.32,Declining,Fair Trade,0.5765359330907105,0.723553590511339,0.598976887246726
BRAND-1275,France,2023,D,Hemp,0,116.5,2500450.62,2135.19,1,10,341.01,Stable,B Corp,-0.9371760200669785,-0.01218498859936715,"-16,689,722,364,399,400"
BRAND-1276,USA,2012,A,Tencel,0,406.72,4181386.0,90689.78,0,10,489.33,Stable,B Corp,"10,953,468,033,133,500","11,641,990,587,459,100","1,411,883,278,316,840"
BRAND-1277,UK,2014,D,Hemp,0,371.97,1009471.47,81856.52,1,10,403.8,Declining,GOTS,0.8519791232345616,"-1,055,630,267,848,840","1,104,570,040,411,490"
BRAND-1278,Germany,2021,B,Vegan Leather,0,473.4,515657.18,30157.01,1,5,373.47,Declining,GOTS,"15,623,326,136,055,400","-14,012,207,408,788,900",-0.6940800407838864
BRAND-1279,Australia,2018,D,Recycled Pol1ter,1,242.81,2601859.56,17393.71,1,2,149.97,Declining,OEKO-TEX,-0.052578274146058215,0.05878493724882046,"-11,381,212,044,490,900"
BRAND-1280,UK,2014,A,Organic Cotton,0,438.77,3686542.27,17671.88,1,15,357.22,Declining,Fair Trade,"13,198,053,399,040,000",0.8178881435096415,"-1,128,443,540,326,430"
BRAND-1281,Japan,2012,B,Hemp,1,413.8,3453418.51,8494.68,1,9,455.34,Growing,OEKO-TEX,"1,144,930,779,571,130",0.6547390566475688,"-1,447,722,611,349,470"
BRAND-1282,UK,2022,D,Organic Cotton,0,273.27,1558661.53,2574.17,1,4,365.47,Stable,GOTS,0.16074487794602643,-0.6712856742187231,"-16,536,999,173,668,400"
BRAND-1283,UK,2018,B,Organic Cotton,1,164.49,3095324.88,40984.12,0,9,439.5,Growing,OEKO-TEX,-0.60108350303155,0.4041311874813165,-0.31739983084357304
BRAND-1284,India,2010,D,Tencel,1,246.21,4369429.46,14820.62,0,17,48.06,Declining,GOTS,-0.028766760123960722,"12,957,991,958,978,900","-12,276,402,064,168,600"
BRAND-1285,USA,2024,D,Organic Cotton,0,102.63,1873100.94,87793.05,1,5,423.23,Declining,Fair Trade,"-1,034,312,990,504,180",-0.45122872843615336,"13,111,046,897,054,400"
BRAND-1286,Germany,2022,C,Organic Cotton,0,214.53,2857619.83,76903.36,1,3,92.89,Stable,Fair Trade,-0.2506340437180923,0.2377759354469325,0.9322472923588787
BRAND-1287,UK,2023,D,Vegan Leather,1,27.31,2242411.66,23173.77,0,1,314.52,Stable,GOTS,"-15,618,080,599,584,100",-0.1927707028090163,-0.9370302194801029
BRAND-1288,China,2024,B,Organic Cotton,0,36.84,2356559.49,81008.09,1,5,410.58,Declining,Fair Trade,"-14,950,657,868,317,600",-0.11288560558946606,"10,750,527,647,470,100"
BRAND-1289,Italy,2015,C,Recycled Pol1ter,0,259.44,3921967.95,48714.81,0,2,329.1,Stable,GOTS,0.06388804296790664,0.9826482036420042,-0.04844551781050341
BRAND-1290,Brazil,2016,D,Vegan Leather,0,214.16,1824355.42,10194.48,1,16,459.79,Declining,OEKO-TEX,-0.2532252967146147,-0.48534274185382,"-13,885,857,760,484,000"
BRAND-1291,USA,2021,A,Organic Cotton,0,191.94,1180105.48,75359.3,1,18,55.23,Declining,OEKO-TEX,-0.4088405442354986,-0.9362139418633983,0.8785287243420729
BRAND-1292,Japan,2011,D,Bamboo Fabric,1,218.87,928074.51,55982.41,1,17,325.02,Declining,GOTS,-0.2202393464075326,"-11,125,950,306,741,700",0.20439767799726274
BRAND-1293,Brazil,2016,D,Bamboo Fabric,1,35.96,1267116.61,11287.21,0,16,375.06,Declining,GOTS,"-15,012,287,669,316,000",-0.875320164213548,"-13,505,691,893,684,700"
BRAND-1294,France,2024,C,Vegan Leather,0,240.06,3949294.13,81570.7,1,3,298.72,Growing,GOTS,-0.0718375869580488,"10,017,721,286,954,900","10,946,262,292,185,500"
BRAND-1295,China,2018,D,Hemp,0,151.35,3740249.16,55536.31,1,7,177.04,Declining,Fair Trade,-0.6931080013404797,0.8554743168868287,0.18887765080123572
BRAND-1296,USA,2016,B,Hemp,0,219.84,1797450.45,7332.57,1,15,258.36,Declining,0ne,-0.21344606152475773,-0.5041718877441893,"-14,881,529,606,092,200"
BRAND-1297,USA,2020,B,Recycled Pol1ter,0,297.51,2127201.33,91037.39,1,2,428.3,Growing,OEKO-TEX,0.33050696615062714,-0.2733993789104057,"14,239,767,924,473,300"
BRAND-1298,UK,2019,C,Recycled Pol1ter,1,248.24,449430.55,28125.15,1,3,116.67,Stable,0ne,-0.01454988557547312,"-14,475,687,159,220,700",-0.7647693984582172
BRAND-1299,USA,2019,D,Recycled Pol1ter,0,477.74,3921591.3,64585.84,1,7,52.16,Stable,GOTS,"15,927,273,109,161,000",0.9823846093023854,0.5037150229403534
BRAND-1300,Italy,2022,D,Tencel,0,65.66,3796776.68,20948.37,1,18,385.04,Stable,Fair Trade,"-12,932,281,885,621,000",0.8950344769948226,"-10,144,529,240,800,500"
BRAND-1301,UK,2017,D,Tencel,0,113.34,4659780.29,97570.4,0,7,453.77,Growing,Fair Trade,-0.959306721334575,"1,498,998,015,203,760","16,512,632,593,200,300"
BRAND-1302,USA,2019,C,Vegan Leather,1,330.87,202458.53,78924.62,0,6,144.68,Declining,0ne,0.5641399390262658,"-1,620,409,354,488,820","10,025,678,710,861,600"
BRAND-1303,Japan,2011,D,Organic Cotton,1,188.39,1759224.06,11719.43,0,12,462.08,Growing,GOTS,-0.43370256622915926,-0.5309242042928476,"-13,355,320,538,502,800"
BRAND-1304,France,2019,A,Recycled Pol1ter,0,493.01,2132036.83,38991.04,0,13,329.73,Stable,0ne,"16,996,690,224,212,300",-0.2700153076792212,-0.3867400142191774
BRAND-1305,Germany,2012,B,Tencel,0,82.31,847871.14,68304.38,1,5,43.13,Stable,B Corp,"-11,766,218,037,185,900","-11,687,244,727,300,200",0.6330847649926145
BRAND-1306,China,2021,C,Bamboo Fabric,1,172.83,1146758.38,20098.97,0,20,94.96,Growing,B Corp,-0.5426752598126403,-0.9595515412333564,"-10,440,039,464,972,300"
BRAND-1307,USA,2022,A,Recycled Pol1ter,0,16.94,2485640.47,63404.4,1,1,361.58,Growing,GOTS,"-16,344,331,777,258,000",-0.022549708389363276,0.462612173959242
BRAND-1308,France,2014,B,Vegan Leather,1,420.82,2649574.28,41455.78,1,10,465.4,Declining,OEKO-TEX,"11,940,945,526,402,800",0.09217755667928702,-0.3009905593186281
BRAND-1309,Italy,2023,A,Organic Cotton,0,130.69,3158728.82,62080.67,0,20,295.71,Growing,0ne,-0.8377979659571071,0.4485037341254579,0.4165589894710182
BRAND-1310,Germany,2019,B,Organic Cotton,1,73.49,4979912.13,74236.71,1,1,341.11,Growing,GOTS,"-12,383,916,724,465,100","17,230,387,452,068,900",0.8394732943264089
BRAND-1311,USA,2023,C,Tencel,1,447.04,1532872.03,50882.17,1,17,107.93,Stable,0ne,"1,377,723,346,069,510",-0.6893341707581981,0.026957948102028888
BRAND-1312,USA,2018,B,Recycled Pol1ter,0,183.27,4563786.01,66615.72,1,12,74.07,Stable,GOTS,-0.469559904991847,"14,318,174,793,116,600",0.5743354954906134
BRAND-1313,Japan,2019,A,Vegan Leather,1,212.94,4404701.13,63213.47,0,5,321.66,Growing,Fair Trade,-0.26176942821666144,"13,204,836,843,112,600",0.4559696301517158
BRAND-1314,China,2011,C,Organic Cotton,0,209.7,1883977.76,94213.77,1,19,441.54,Declining,OEKO-TEX,-0.28446040040242493,-0.4436167061739732,"15,344,845,350,721,100"
BRAND-1315,UK,2017,C,Recycled Pol1ter,1,293.7,4116454.21,30749.19,0,13,288.84,Declining,B Corp,0.3038240636729238,"11,187,572,631,656,600",-0.6734778222119449
BRAND-1316,India,2013,D,Bamboo Fabric,1,311.1,2896183.55,51304.13,1,14,271.44,Stable,GOTS,0.4256829883742463,0.2647643286677891,0.04163813343185506
